,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
109,17403,2021-04-13 02:03:00,-189.0,17437,2021-04-13 02:37:00,-189.0,17437,2021-04-13 02:37:00,-189.0,17504,2021-04-13 03:44:00,-17.0,17504,2021-04-13 03:44:00,-17.0,17541,2021-04-13 04:21:00,-189.0
110,17541,2021-04-13 04:21:00,-189.0,17567,2021-04-13 04:47:00,-190.0,17567,2021-04-13 04:47:00,-190.0,17634,2021-04-13 05:54:00,-18.0,17634,2021-04-13 05:54:00,-18.0,17671,2021-04-13 06:31:00,-189.0
111,17671,2021-04-13 06:31:00,-189.0,17717,2021-04-13 07:17:00,-191.0,17717,2021-04-13 07:17:00,-191.0,17787,2021-04-13 08:27:00,-12.0,17787,2021-04-13 08:27:00,-12.0,17882,2021-04-13 10:02:00,-190.0
112,17882,2021-04-13 10:02:00,-190.0,17947,2021-04-13 11:07:00,-190.0,17947,2021-04-13 11:07:00,-190.0,18013,2021-04-13 12:13:00,-21.0,18013,2021-04-13 12:13:00,-21.0,18050,2021-04-13 12:50:00,-189.0
113,18050,2021-04-13 12:50:00,-189.0,18087,2021-04-13 13:27:00,-189.0,18087,2021-04-13 13:27:00,-189.0,18153,2021-04-13 14:33:00,-20.0,18153,2021-04-13 14:33:00,-20.0,18190,2021-04-13 15:10:00,-189.0
114,18190,2021-04-13 15:10:00,-189.0,18222,2021-04-13 15:42:00,-189.0,18222,2021-04-13 15:42:00,-189.0,18288,2021-04-13 16:48:00,-20.0,18288,2021-04-13 16:48:00,-20.0,18324,2021-04-13 17:24:00,-188.0
115,18324,2021-04-13 17:24:00,-188.0,18367,2021-04-13 18:07:00,-190.0,18367,2021-04-13 18:07:00,-190.0,18433,2021-04-13 19:13:00,-21.0,18433,2021-04-13 19:13:00,-21.0,18470,2021-04-13 19:50:00,-191.0
116,18470,2021-04-13 19:50:00,-191.0,18517,2021-04-13 20:37:00,-191.0,18517,2021-04-13 20:37:00,-191.0,18585,2021-04-13 21:45:00,-16.0,18585,2021-04-13 21:45:00,-16.0,18674,2021-04-13 23:14:00,-189.0
117,18674,2021-04-13 23:14:00,-189.0,18741,2021-04-14 00:21:00,-190.0,18741,2021-04-14 00:21:00,-190.0,18807,2021-04-14 01:27:00,-23.0,18807,2021-04-14 01:27:00,-23.0,18843,2021-04-14 02:03:00,-189.0
118,18843,2021-04-14 02:03:00,-189.0,18877,2021-04-14 02:37:00,-189.0,18877,2021-04-14 02:37:00,-189.0,18943,2021-04-14 03:43:00,-20.0,18943,2021-04-14 03:43:00,-20.0,18979,2021-04-14 04:19:00,-188.0
119,18979,2021-04-14 04:19:00,-188.0,19007,2021-04-14 04:47:00,-189.0,19007,2021-04-14 04:47:00,-189.0,19073,2021-04-14 05:53:00,-21.0,19073,2021-04-14 05:53:00,-21.0,19110,2021-04-14 06:30:00,-190.0
120,19110,2021-04-14 06:30:00,-190.0,19157,2021-04-14 07:17:00,-191.0,19157,2021-04-14 07:17:00,-191.0,19226,2021-04-14 08:26:00,-14.0,19226,2021-04-14 08:26:00,-14.0,19315,2021-04-14 09:55:00,-191.0
121,19315,2021-04-14 09:55:00,-191.0,19387,2021-04-14 11:07:00,-190.0,19387,2021-04-14 11:07:00,-190.0,19453,2021-04-14 12:13:00,-21.0,19453,2021-04-14 12:13:00,-21.0,19490,2021-04-14 12:50:00,-190.0
122,19490,2021-04-14 12:50:00,-190.0,19527,2021-04-14 13:27:00,-190.0,19527,2021-04-14 13:27:00,-190.0,19593,2021-04-14 14:33:00,-20.0,19593,2021-04-14 14:33:00,-20.0,19630,2021-04-14 15:10:00,-189.0
123,19630,2021-04-14 15:10:00,-189.0,19662,2021-04-14 15:42:00,-189.0,19662,2021-04-14 15:42:00,-189.0,19728,2021-04-14 16:48:00,-19.0,19728,2021-04-14 16:48:00,-19.0,19764,2021-04-14 17:24:00,-188.0
124,19764,2021-04-14 17:24:00,-188.0,19807,2021-04-14 18:07:00,-189.0,19807,2021-04-14 18:07:00,-189.0,19873,2021-04-14 19:13:00,-21.0,19873,2021-04-14 19:13:00,-21.0,19910,2021-04-14 19:50:00,-190.0
125,19910,2021-04-14 19:50:00,-190.0,19957,2021-04-14 20:37:00,-190.0,19957,2021-04-14 20:37:00,-190.0,20026,2021-04-14 21:46:00,-13.0,20026,2021-04-14 21:46:00,-13.0,20121,2021-04-14 23:21:00,-189.0
126,20121,2021-04-14 23:21:00,-189.0,20182,2021-04-15 00:22:00,-190.0,20182,2021-04-15 00:22:00,-190.0,20248,2021-04-15 01:28:00,-20.0,20248,2021-04-15 01:28:00,-20.0,20285,2021-04-15 02:05:00,-189.0
127,20285,2021-04-15 02:05:00,-189.0,20317,2021-04-15 02:37:00,-189.0,20317,2021-04-15 02:37:00,-189.0,20383,2021-04-15 03:43:00,-20.0,20383,2021-04-15 03:43:00,-20.0,20420,2021-04-15 04:20:00,-189.0
128,20420,2021-04-15 04:20:00,-189.0,20447,2021-04-15 04:47:00,-189.0,20447,2021-04-15 04:47:00,-189.0,20514,2021-04-15 05:54:00,-18.0,20514,2021-04-15 05:54:00,-18.0,20551,2021-04-15 06:31:00,-190.0
129,20551,2021-04-15 06:31:00,-190.0,20597,2021-04-15 07:17:00,-190.0,20597,2021-04-15 07:17:00,-190.0,20668,2021-04-15 08:28:00,-10.0,20668,2021-04-15 08:28:00,-10.0,20762,2021-04-15 10:02:00,-190.0
130,20762,2021-04-15 10:02:00,-190.0,20827,2021-04-15 11:07:00,-190.0,20827,2021-04-15 11:07:00,-190.0,20893,2021-04-15 12:13:00,-21.0,20893,2021-04-15 12:13:00,-21.0,20930,2021-04-15 12:50:00,-189.0
131,20930,2021-04-15 12:50:00,-189.0,20967,2021-04-15 13:27:00,-190.0,20967,2021-04-15 13:27:00,-190.0,21034,2021-04-15 14:34:00,-18.0,21034,2021-04-15 14:34:00,-18.0,21071,2021-04-15 15:11:00,-189.0
132,21071,2021-04-15 15:11:00,-189.0,21102,2021-04-15 15:42:00,-189.0,21102,2021-04-15 15:42:00,-189.0,21168,2021-04-15 16:48:00,-20.0,21168,2021-04-15 16:48:00,-20.0,21205,2021-04-15 17:25:00,-189.0
133,21205,2021-04-15 17:25:00,-189.0,21247,2021-04-15 18:07:00,-189.0,21247,2021-04-15 18:07:00,-189.0,21314,2021-04-15 19:14:00,-18.0,21314,2021-04-15 19:14:00,-18.0,21351,2021-04-15 19:51:00,-190.0
134,21351,2021-04-15 19:51:00,-190.0,21397,2021-04-15 20:37:00,-190.0,21397,2021-04-15 20:37:00,-190.0,21466,2021-04-15 21:46:00,-13.0,21466,2021-04-15 21:46:00,-13.0,21561,2021-04-15 23:21:00,-189.0
135,21561,2021-04-15 23:21:00,-189.0,21622,2021-04-16 00:22:00,-190.0,21622,2021-04-16 00:22:00,-190.0,21688,2021-04-16 01:28:00,-21.0,21688,2021-04-16 01:28:00,-21.0,21725,2021-04-16 02:05:00,-189.0
136,21725,2021-04-16 02:05:00,-189.0,21757,2021-04-16 02:37:00,-189.0,21757,2021-04-16 02:37:00,-189.0,21824,2021-04-16 03:44:00,-18.0,21824,2021-04-16 03:44:00,-18.0,21861,2021-04-16 04:21:00,-190.0
137,21861,2021-04-16 04:21:00,-190.0,21887,2021-04-16 04:47:00,-190.0,21887,2021-04-16 04:47:00,-190.0,21953,2021-04-16 05:53:00,-21.0,21953,2021-04-16 05:53:00,-21.0,21990,2021-04-16 06:30:00,-190.0
138,21990,2021-04-16 06:30:00,-190.0,22037,2021-04-16 07:17:00,-191.0,22037,2021-04-16 07:17:00,-191.0,22107,2021-04-16 08:27:00,-12.0,22107,2021-04-16 08:27:00,-12.0,22202,2021-04-16 10:02:00,-191.0
139,22202,2021-04-16 10:02:00,-191.0,22266,2021-04-16 11:06:00,-191.0,22266,2021-04-16 11:06:00,-191.0,22333,2021-04-16 12:13:00,-21.0,22333,2021-04-16 12:13:00,-21.0,22370,2021-04-16 12:50:00,-190.0
140,22370,2021-04-16 12:50:00,-190.0,22407,2021-04-16 13:27:00,-190.0,22407,2021-04-16 13:27:00,-190.0,22473,2021-04-16 14:33:00,-20.0,22473,2021-04-16 14:33:00,-20.0,22510,2021-04-16 15:10:00,-188.0
141,22510,2021-04-16 15:10:00,-188.0,22542,2021-04-16 15:42:00,-189.0,22542,2021-04-16 15:42:00,-189.0,22608,2021-04-16 16:48:00,-20.0,22608,2021-04-16 16:48:00,-20.0,22645,2021-04-16 17:25:00,-188.0
142,22645,2021-04-16 17:25:00,-188.0,22687,2021-04-16 18:07:00,-189.0,22687,2021-04-16 18:07:00,-189.0,22753,2021-04-16 19:13:00,-20.0,22753,2021-04-16 19:13:00,-20.0,22791,2021-04-16 19:51:00,-190.0
143,22791,2021-04-16 19:51:00,-190.0,22837,2021-04-16 20:37:00,-190.0,22837,2021-04-16 20:37:00,-190.0,22906,2021-04-16 21:46:00,-13.0,22906,2021-04-16 21:46:00,-13.0,23001,2021-04-16 23:21:00,-189.0
144,23001,2021-04-16 23:21:00,-189.0,23062,2021-04-17 00:22:00,-190.0,23062,2021-04-17 00:22:00,-190.0,23129,2021-04-17 01:29:00,-18.0,23129,2021-04-17 01:29:00,-18.0,23166,2021-04-17 02:06:00,-190.0
145,23166,2021-04-17 02:06:00,-190.0,23197,2021-04-17 02:37:00,-190.0,23197,2021-04-17 02:37:00,-190.0,23264,2021-04-17 03:44:00,-18.0,23264,2021-04-17 03:44:00,-18.0,23301,2021-04-17 04:21:00,-190.0
146,23301,2021-04-17 04:21:00,-190.0,23327,2021-04-17 04:47:00,-190.0,23327,2021-04-17 04:47:00,-190.0,23394,2021-04-17 05:54:00,-18.0,23394,2021-04-17 05:54:00,-18.0,23431,2021-04-17 06:31:00,-190.0
147,23431,2021-04-17 06:31:00,-190.0,23477,2021-04-17 07:17:00,-191.0,23477,2021-04-17 07:17:00,-191.0,23547,2021-04-17 08:27:00,-11.0,23547,2021-04-17 08:27:00,-11.0,23642,2021-04-17 10:02:00,-190.0
148,23642,2021-04-17 10:02:00,-190.0,23707,2021-04-17 11:07:00,-191.0,23707,2021-04-17 11:07:00,-191.0,23774,2021-04-17 12:14:00,-19.0,23774,2021-04-17 12:14:00,-19.0,23811,2021-04-17 12:51:00,-190.0
149,23811,2021-04-17 12:51:00,-190.0,23847,2021-04-17 13:27:00,-190.0,23847,2021-04-17 13:27:00,-190.0,23914,2021-04-17 14:34:00,-18.0,23914,2021-04-17 14:34:00,-18.0,23951,2021-04-17 15:11:00,-190.0
150,23951,2021-04-17 15:11:00,-190.0,23982,2021-04-17 15:42:00,-190.0,23982,2021-04-17 15:42:00,-190.0,24049,2021-04-17 16:49:00,-18.0,24049,2021-04-17 16:49:00,-18.0,24086,2021-04-17 17:26:00,-189.0
151,24086,2021-04-17 17:26:00,-189.0,24127,2021-04-17 18:07:00,-189.0,24127,2021-04-17 18:07:00,-189.0,24193,2021-04-17 19:13:00,-20.0,24193,2021-04-17 19:13:00,-20.0,24231,2021-04-17 19:51:00,-190.0
152,24231,2021-04-17 19:51:00,-190.0,24277,2021-04-17 20:37:00,-190.0,24277,2021-04-17 20:37:00,-190.0,24347,2021-04-17 21:47:00,-11.0,24347,2021-04-17 21:47:00,-11.0,24442,2021-04-17 23:22:00,-190.0
153,24442,2021-04-17 23:22:00,-190.0,24502,2021-04-18 00:22:00,-190.0,24502,2021-04-18 00:22:00,-190.0,24569,2021-04-18 01:29:00,-18.0,24569,2021-04-18 01:29:00,-18.0,24606,2021-04-18 02:06:00,-190.0
154,24606,2021-04-18 02:06:00,-190.0,24637,2021-04-18 02:37:00,-190.0,24637,2021-04-18 02:37:00,-190.0,24704,2021-04-18 03:44:00,-18.0,24704,2021-04-18 03:44:00,-18.0,24741,2021-04-18 04:21:00,-190.0
155,24741,2021-04-18 04:21:00,-190.0,24767,2021-04-18 04:47:00,-190.0,24767,2021-04-18 04:47:00,-190.0,24834,2021-04-18 05:54:00,-18.0,24834,2021-04-18 05:54:00,-18.0,24872,2021-04-18 06:32:00,-190.0
156,24872,2021-04-18 06:32:00,-190.0,24917,2021-04-18 07:17:00,-191.0,24917,2021-04-18 07:17:00,-191.0,24987,2021-04-18 08:27:00,-11.0,24987,2021-04-18 08:27:00,-11.0,25082,2021-04-18 10:02:00,-190.0
157,25082,2021-04-18 10:02:00,-190.0,25147,2021-04-18 11:07:00,-191.0,25147,2021-04-18 11:07:00,-191.0,25214,2021-04-18 12:14:00,-19.0,25214,2021-04-18 12:14:00,-19.0,25251,2021-04-18 12:51:00,-190.0
158,25251,2021-04-18 12:51:00,-190.0,25287,2021-04-18 13:27:00,-190.0,25287,2021-04-18 13:27:00,-190.0,25354,2021-04-18 14:34:00,-18.0,25354,2021-04-18 14:34:00,-18.0,25391,2021-04-18 15:11:00,-190.0
159,25391,2021-04-18 15:11:00,-190.0,25421,2021-04-18 15:41:00,-190.0,25421,2021-04-18 15:41:00,-190.0,25489,2021-04-18 16:49:00,-17.0,25489,2021-04-18 16:49:00,-17.0,25526,2021-04-18 17:26:00,-189.0
160,25526,2021-04-18 17:26:00,-189.0,25567,2021-04-18 18:07:00,-189.0,25567,2021-04-18 18:07:00,-189.0,25633,2021-04-18 19:13:00,-20.0,25633,2021-04-18 19:13:00,-20.0,25670,2021-04-18 19:50:00,-189.0
161,25670,2021-04-18 19:50:00,-189.0,25717,2021-04-18 20:37:00,-189.0,25717,2021-04-18 20:37:00,-189.0,25787,2021-04-18 21:47:00,-10.0,25787,2021-04-18 21:47:00,-10.0,25882,2021-04-18 23:22:00,-190.0
162,25882,2021-04-18 23:22:00,-190.0,25942,2021-04-19 00:22:00,-190.0,25942,2021-04-19 00:22:00,-190.0,26009,2021-04-19 01:29:00,-18.0,26009,2021-04-19 01:29:00,-18.0,26046,2021-04-19 02:06:00,-190.0
163,26046,2021-04-19 02:06:00,-190.0,26077,2021-04-19 02:37:00,-190.0,26077,2021-04-19 02:37:00,-190.0,26144,2021-04-19 03:44:00,-18.0,26144,2021-04-19 03:44:00,-18.0,26181,2021-04-19 04:21:00,-190.0
164,26181,2021-04-19 04:21:00,-190.0,26207,2021-04-19 04:47:00,-190.0,26207,2021-04-19 04:47:00,-190.0,26274,2021-04-19 05:54:00,-18.0,26274,2021-04-19 05:54:00,-18.0,26311,2021-04-19 06:31:00,-190.0
165,26311,2021-04-19 06:31:00,-190.0,26357,2021-04-19 07:17:00,-190.0,26357,2021-04-19 07:17:00,-190.0,26427,2021-04-19 08:27:00,-11.0,26427,2021-04-19 08:27:00,-11.0,26522,2021-04-19 10:02:00,-191.0
166,26522,2021-04-19 10:02:00,-191.0,26587,2021-04-19 11:07:00,-191.0,26587,2021-04-19 11:07:00,-191.0,26653,2021-04-19 12:13:00,-21.0,26653,2021-04-19 12:13:00,-21.0,26690,2021-04-19 12:50:00,-190.0
167,26690,2021-04-19 12:50:00,-190.0,26727,2021-04-19 13:27:00,-190.0,26727,2021-04-19 13:27:00,-190.0,26794,2021-04-19 14:34:00,-18.0,26794,2021-04-19 14:34:00,-18.0,26831,2021-04-19 15:11:00,-190.0
168,26831,2021-04-19 15:11:00,-190.0,26862,2021-04-19 15:42:00,-190.0,26862,2021-04-19 15:42:00,-190.0,26928,2021-04-19 16:48:00,-20.0,26928,2021-04-19 16:48:00,-20.0,26965,2021-04-19 17:25:00,-189.0
169,26965,2021-04-19 17:25:00,-189.0,27007,2021-04-19 18:07:00,-189.0,27007,2021-04-19 18:07:00,-189.0,27073,2021-04-19 19:13:00,-20.0,27073,2021-04-19 19:13:00,-20.0,27110,2021-04-19 19:50:00,-189.0
170,27110,2021-04-19 19:50:00,-189.0,27157,2021-04-19 20:37:00,-189.0,27157,2021-04-19 20:37:00,-189.0,27226,2021-04-19 21:46:00,-12.0,27226,2021-04-19 21:46:00,-12.0,27321,2021-04-19 23:21:00,-190.0
171,27321,2021-04-19 23:21:00,-190.0,27382,2021-04-20 00:22:00,-190.0,27382,2021-04-20 00:22:00,-190.0,27447,2021-04-20 01:27:00,-23.0,27447,2021-04-20 01:27:00,-23.0,27484,2021-04-20 02:04:00,-190.0
172,27484,2021-04-20 02:04:00,-190.0,27517,2021-04-20 02:37:00,-190.0,27517,2021-04-20 02:37:00,-190.0,27583,2021-04-20 03:43:00,-21.0,27583,2021-04-20 03:43:00,-21.0,27619,2021-04-20 04:19:00,-190.0
173,27619,2021-04-20 04:19:00,-190.0,27647,2021-04-20 04:47:00,-190.0,27647,2021-04-20 04:47:00,-190.0,27713,2021-04-20 05:53:00,-21.0,27713,2021-04-20 05:53:00,-21.0,27749,2021-04-20 06:29:00,-189.0
174,27749,2021-04-20 06:29:00,-189.0,27797,2021-04-20 07:17:00,-190.0,27797,2021-04-20 07:17:00,-190.0,27867,2021-04-20 08:27:00,-11.0,27867,2021-04-20 08:27:00,-11.0,27962,2021-04-20 10:02:00,-190.0
175,27962,2021-04-20 10:02:00,-190.0,28027,2021-04-20 11:07:00,-190.0,28027,2021-04-20 11:07:00,-190.0,28093,2021-04-20 12:13:00,-21.0,28093,2021-04-20 12:13:00,-21.0,28130,2021-04-20 12:50:00,-190.0
176,28130,2021-04-20 12:50:00,-190.0,28167,2021-04-20 13:27:00,-191.0,28167,2021-04-20 13:27:00,-191.0,28234,2021-04-20 14:34:00,-19.0,28234,2021-04-20 14:34:00,-19.0,28271,2021-04-20 15:11:00,-190.0
177,28271,2021-04-20 15:11:00,-190.0,28302,2021-04-20 15:42:00,-190.0,28302,2021-04-20 15:42:00,-190.0,28368,2021-04-20 16:48:00,-20.0,28368,2021-04-20 16:48:00,-20.0,28405,2021-04-20 17:25:00,-189.0
178,28405,2021-04-20 17:25:00,-189.0,28447,2021-04-20 18:07:00,-189.0,28447,2021-04-20 18:07:00,-189.0,28513,2021-04-20 19:13:00,-20.0,28513,2021-04-20 19:13:00,-20.0,28549,2021-04-20 19:49:00,-189.0
179,28549,2021-04-20 19:49:00,-189.0,28597,2021-04-20 20:37:00,-189.0,28597,2021-04-20 20:37:00,-189.0,28666,2021-04-20 21:46:00,-12.0,28666,2021-04-20 21:46:00,-12.0,28761,2021-04-20 23:21:00,-189.0
180,28761,2021-04-20 23:21:00,-189.0,28822,2021-04-21 00:22:00,-190.0,28822,2021-04-21 00:22:00,-190.0,28888,2021-04-21 01:28:00,-21.0,28888,2021-04-21 01:28:00,-21.0,28925,2021-04-21 02:05:00,-189.0
181,28925,2021-04-21 02:05:00,-189.0,28957,2021-04-21 02:37:00,-190.0,28957,2021-04-21 02:37:00,-190.0,29024,2021-04-21 03:44:00,-19.0,29024,2021-04-21 03:44:00,-19.0,29061,2021-04-21 04:21:00,-190.0
182,29061,2021-04-21 04:21:00,-190.0,29087,2021-04-21 04:47:00,-190.0,29087,2021-04-21 04:47:00,-190.0,29153,2021-04-21 05:53:00,-21.0,29153,2021-04-21 05:53:00,-21.0,29190,2021-04-21 06:30:00,-190.0
183,29190,2021-04-21 06:30:00,-190.0,29237,2021-04-21 07:17:00,-190.0,29237,2021-04-21 07:17:00,-190.0,29307,2021-04-21 08:27:00,-11.0,29307,2021-04-21 08:27:00,-11.0,29401,2021-04-21 10:01:00,-189.0
184,29401,2021-04-21 10:01:00,-189.0,29467,2021-04-21 11:07:00,-190.0,29467,2021-04-21 11:07:00,-190.0,29534,2021-04-21 12:14:00,-19.0,29534,2021-04-21 12:14:00,-19.0,29571,2021-04-21 12:51:00,-190.0
185,29571,2021-04-21 12:51:00,-190.0,29607,2021-04-21 13:27:00,-190.0,29607,2021-04-21 13:27:00,-190.0,29674,2021-04-21 14:34:00,-18.0,29674,2021-04-21 14:34:00,-18.0,29711,2021-04-21 15:11:00,-190.0
186,29711,2021-04-21 15:11:00,-190.0,29742,2021-04-21 15:42:00,-190.0,29742,2021-04-21 15:42:00,-190.0,29809,2021-04-21 16:49:00,-18.0,29809,2021-04-21 16:49:00,-18.0,29846,2021-04-21 17:26:00,-190.0
187,29846,2021-04-21 17:26:00,-190.0,29887,2021-04-21 18:07:00,-190.0,29887,2021-04-21 18:07:00,-190.0,29953,2021-04-21 19:13:00,-20.0,29953,2021-04-21 19:13:00,-20.0,29990,2021-04-21 19:50:00,-189.0
188,29990,2021-04-21 19:50:00,-189.0,30037,2021-04-21 20:37:00,-189.0,30037,2021-04-21 20:37:00,-189.0,30106,2021-04-21 21:46:00,-12.0,30106,2021-04-21 21:46:00,-12.0,30201,2021-04-21 23:21:00,-189.0
189,30201,2021-04-21 23:21:00,-189.0,30262,2021-04-22 00:22:00,-189.0,30262,2021-04-22 00:22:00,-189.0,30329,2021-04-22 01:29:00,-18.0,30329,2021-04-22 01:29:00,-18.0,30366,2021-04-22 02:06:00,-190.0
190,30366,2021-04-22 02:06:00,-190.0,30397,2021-04-22 02:37:00,-190.0,30397,2021-04-22 02:37:00,-190.0,30464,2021-04-22 03:44:00,-18.0,30464,2021-04-22 03:44:00,-18.0,30501,2021-04-22 04:21:00,-190.0
191,30501,2021-04-22 04:21:00,-190.0,30527,2021-04-22 04:47:00,-190.0,30527,2021-04-22 04:47:00,-190.0,30594,2021-04-22 05:54:00,-19.0,30594,2021-04-22 05:54:00,-19.0,30631,2021-04-22 06:31:00,-190.0
192,30631,2021-04-22 06:31:00,-190.0,30677,2021-04-22 07:17:00,-190.0,30677,2021-04-22 07:17:00,-190.0,30747,2021-04-22 08:27:00,-10.0,30747,2021-04-22 08:27:00,-10.0,30841,2021-04-22 10:01:00,-189.0
193,30841,2021-04-22 10:01:00,-189.0,30907,2021-04-22 11:07:00,-189.0,30907,2021-04-22 11:07:00,-189.0,30971,2021-04-22 12:11:00,-26.0,30971,2021-04-22 12:11:00,-26.0,31007,2021-04-22 12:47:00,-190.0
194,31007,2021-04-22 12:47:00,-190.0,31047,2021-04-22 13:27:00,-190.0,31047,2021-04-22 13:27:00,-190.0,31114,2021-04-22 14:34:00,-18.0,31114,2021-04-22 14:34:00,-18.0,31151,2021-04-22 15:11:00,-190.0
195,31151,2021-04-22 15:11:00,-190.0,31182,2021-04-22 15:42:00,-190.0,31182,2021-04-22 15:42:00,-190.0,31249,2021-04-22 16:49:00,-18.0,31249,2021-04-22 16:49:00,-18.0,31286,2021-04-22 17:26:00,-190.0
196,31286,2021-04-22 17:26:00,-190.0,31327,2021-04-22 18:07:00,-190.0,31327,2021-04-22 18:07:00,-190.0,31393,2021-04-22 19:13:00,-20.0,31393,2021-04-22 19:13:00,-20.0,31430,2021-04-22 19:50:00,-189.0
197,31430,2021-04-22 19:50:00,-189.0,31477,2021-04-22 20:37:00,-189.0,31477,2021-04-22 20:37:00,-189.0,31546,2021-04-22 21:46:00,-12.0,31546,2021-04-22 21:46:00,-12.0,31641,2021-04-22 23:21:00,-189.0
198,31641,2021-04-22 23:21:00,-189.0,31702,2021-04-23 00:22:00,-189.0,31702,2021-04-23 00:22:00,-189.0,31768,2021-04-23 01:28:00,-20.0,31768,2021-04-23 01:28:00,-20.0,31806,2021-04-23 02:06:00,-190.0
199,31806,2021-04-23 02:06:00,-190.0,31837,2021-04-23 02:37:00,-190.0,31837,2021-04-23 02:37:00,-190.0,31904,2021-04-23 03:44:00,-19.0,31904,2021-04-23 03:44:00,-19.0,31941,2021-04-23 04:21:00,-191.0
200,31941,2021-04-23 04:21:00,-191.0,31967,2021-04-23 04:47:00,-191.0,31967,2021-04-23 04:47:00,-191.0,32034,2021-04-23 05:54:00,-19.0,32034,2021-04-23 05:54:00,-19.0,32071,2021-04-23 06:31:00,-190.0
201,32071,2021-04-23 06:31:00,-190.0,32117,2021-04-23 07:17:00,-190.0,32117,2021-04-23 07:17:00,-190.0,32186,2021-04-23 08:26:00,-13.0,32186,2021-04-23 08:26:00,-13.0,32281,2021-04-23 10:01:00,-189.0
202,32281,2021-04-23 10:01:00,-189.0,32347,2021-04-23 11:07:00,-189.0,32347,2021-04-23 11:07:00,-189.0,32413,2021-04-23 12:13:00,-20.0,32413,2021-04-23 12:13:00,-20.0,32450,2021-04-23 12:50:00,-189.0
203,32450,2021-04-23 12:50:00,-189.0,32487,2021-04-23 13:27:00,-190.0,32487,2021-04-23 13:27:00,-190.0,32554,2021-04-23 14:34:00,-18.0,32554,2021-04-23 14:34:00,-18.0,32591,2021-04-23 15:11:00,-190.0
204,32591,2021-04-23 15:11:00,-190.0,32622,2021-04-23 15:42:00,-190.0,32622,2021-04-23 15:42:00,-190.0,32689,2021-04-23 16:49:00,-19.0,32689,2021-04-23 16:49:00,-19.0,32726,2021-04-23 17:26:00,-190.0
205,32726,2021-04-23 17:26:00,-190.0,32767,2021-04-23 18:07:00,-190.0,32767,2021-04-23 18:07:00,-190.0,32834,2021-04-23 19:14:00,-18.0,32834,2021-04-23 19:14:00,-18.0,32871,2021-04-23 19:51:00,-190.0
206,32871,2021-04-23 19:51:00,-190.0,32917,2021-04-23 20:37:00,-189.0,32917,2021-04-23 20:37:00,-189.0,32986,2021-04-23 21:46:00,-12.0,32986,2021-04-23 21:46:00,-12.0,33081,2021-04-23 23:21:00,-189.0
207,33081,2021-04-23 23:21:00,-189.0,33142,2021-04-24 00:22:00,-189.0,33142,2021-04-24 00:22:00,-189.0,33208,2021-04-24 01:28:00,-20.0,33208,2021-04-24 01:28:00,-20.0,33245,2021-04-24 02:05:00,-189.0
208,33245,2021-04-24 02:05:00,-189.0,33277,2021-04-24 02:37:00,-190.0,33277,2021-04-24 02:37:00,-190.0,33343,2021-04-24 03:43:00,-21.0,33343,2021-04-24 03:43:00,-21.0,33380,2021-04-24 04:20:00,-190.0
209,33380,2021-04-24 04:20:00,-190.0,33407,2021-04-24 04:47:00,-191.0,33407,2021-04-24 04:47:00,-191.0,33474,2021-04-24 05:54:00,-19.0,33474,2021-04-24 05:54:00,-19.0,33511,2021-04-24 06:31:00,-191.0
210,33511,2021-04-24 06:31:00,-191.0,33557,2021-04-24 07:17:00,-190.0,33557,2021-04-24 07:17:00,-190.0,33626,2021-04-24 08:26:00,-13.0,33626,2021-04-24 08:26:00,-13.0,33720,2021-04-24 10:00:00,-188.0
211,33720,2021-04-24 10:00:00,-188.0,33787,2021-04-24 11:07:00,-189.0,33787,2021-04-24 11:07:00,-189.0,33852,2021-04-24 12:12:00,-22.0,33852,2021-04-24 12:12:00,-22.0,33889,2021-04-24 12:49:00,-189.0
212,33889,2021-04-24 12:49:00,-189.0,33927,2021-04-24 13:27:00,-189.0,33927,2021-04-24 13:27:00,-189.0,33992,2021-04-24 14:32:00,-23.0,33992,2021-04-24 14:32:00,-23.0,34028,2021-04-24 15:08:00,-190.0
213,34028,2021-04-24 15:08:00,-190.0,34062,2021-04-24 15:42:00,-190.0,34062,2021-04-24 15:42:00,-190.0,34128,2021-04-24 16:48:00,-21.0,34128,2021-04-24 16:48:00,-21.0,34165,2021-04-24 17:25:00,-191.0
214,34165,2021-04-24 17:25:00,-191.0,34207,2021-04-24 18:07:00,-191.0,34207,2021-04-24 18:07:00,-191.0,34273,2021-04-24 19:13:00,-21.0,34273,2021-04-24 19:13:00,-21.0,34309,2021-04-24 19:49:00,-190.0
215,34309,2021-04-24 19:49:00,-190.0,34357,2021-04-24 20:37:00,-190.0,34357,2021-04-24 20:37:00,-190.0,34425,2021-04-24 21:45:00,-16.0,34425,2021-04-24 21:45:00,-16.0,34514,2021-04-24 23:14:00,-189.0
216,34514,2021-04-24 23:14:00,-189.0,34582,2021-04-25 00:22:00,-189.0,34582,2021-04-25 00:22:00,-189.0,34646,2021-04-25 01:26:00,-25.0,34646,2021-04-25 01:26:00,-25.0,34681,2021-04-25 02:01:00,-188.0
217,34681,2021-04-25 02:01:00,-188.0,34717,2021-04-25 02:37:00,-190.0,34717,2021-04-25 02:37:00,-190.0,34782,2021-04-25 03:42:00,-24.0,34782,2021-04-25 03:42:00,-24.0,34819,2021-04-25 04:19:00,-191.0
