,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
109,17406,2021-07-13 02:06:00,-190.0,17437,2021-07-13 02:37:00,-190.0,17437,2021-07-13 02:37:00,-190.0,17504,2021-07-13 03:44:00,-18.0,17504,2021-07-13 03:44:00,-18.0,17541,2021-07-13 04:21:00,-190.0
110,17541,2021-07-13 04:21:00,-190.0,17567,2021-07-13 04:47:00,-190.0,17567,2021-07-13 04:47:00,-190.0,17634,2021-07-13 05:54:00,-18.0,17634,2021-07-13 05:54:00,-18.0,17671,2021-07-13 06:31:00,-191.0
111,17671,2021-07-13 06:31:00,-191.0,17717,2021-07-13 07:17:00,-191.0,17717,2021-07-13 07:17:00,-191.0,17787,2021-07-13 08:27:00,-11.0,17787,2021-07-13 08:27:00,-11.0,17882,2021-07-13 10:02:00,-191.0
112,17882,2021-07-13 10:02:00,-191.0,17947,2021-07-13 11:07:00,-190.0,17947,2021-07-13 11:07:00,-190.0,18014,2021-07-13 12:14:00,-18.0,18014,2021-07-13 12:14:00,-18.0,18051,2021-07-13 12:51:00,-190.0
113,18051,2021-07-13 12:51:00,-190.0,18087,2021-07-13 13:27:00,-190.0,18087,2021-07-13 13:27:00,-190.0,18154,2021-07-13 14:34:00,-19.0,18154,2021-07-13 14:34:00,-19.0,18191,2021-07-13 15:11:00,-190.0
114,18191,2021-07-13 15:11:00,-190.0,18222,2021-07-13 15:42:00,-190.0,18222,2021-07-13 15:42:00,-190.0,18289,2021-07-13 16:49:00,-18.0,18289,2021-07-13 16:49:00,-18.0,18326,2021-07-13 17:26:00,-190.0
115,18326,2021-07-13 17:26:00,-190.0,18367,2021-07-13 18:07:00,-190.0,18367,2021-07-13 18:07:00,-190.0,18434,2021-07-13 19:14:00,-18.0,18434,2021-07-13 19:14:00,-18.0,18471,2021-07-13 19:51:00,-190.0
116,18471,2021-07-13 19:51:00,-190.0,18517,2021-07-13 20:37:00,-190.0,18517,2021-07-13 20:37:00,-190.0,18587,2021-07-13 21:47:00,-11.0,18587,2021-07-13 21:47:00,-11.0,18682,2021-07-13 23:22:00,-191.0
117,18682,2021-07-13 23:22:00,-191.0,18742,2021-07-14 00:22:00,-190.0,18742,2021-07-14 00:22:00,-190.0,18809,2021-07-14 01:29:00,-18.0,18809,2021-07-14 01:29:00,-18.0,18846,2021-07-14 02:06:00,-190.0
118,18846,2021-07-14 02:06:00,-190.0,18877,2021-07-14 02:37:00,-190.0,18877,2021-07-14 02:37:00,-190.0,18944,2021-07-14 03:44:00,-18.0,18944,2021-07-14 03:44:00,-18.0,18981,2021-07-14 04:21:00,-190.0
119,18981,2021-07-14 04:21:00,-190.0,19007,2021-07-14 04:47:00,-190.0,19007,2021-07-14 04:47:00,-190.0,19074,2021-07-14 05:54:00,-18.0,19074,2021-07-14 05:54:00,-18.0,19111,2021-07-14 06:31:00,-190.0
120,19111,2021-07-14 06:31:00,-190.0,19157,2021-07-14 07:17:00,-191.0,19157,2021-07-14 07:17:00,-191.0,19227,2021-07-14 08:27:00,-12.0,19227,2021-07-14 08:27:00,-12.0,19323,2021-07-14 10:03:00,-191.0
121,19323,2021-07-14 10:03:00,-191.0,19386,2021-07-14 11:06:00,-191.0,19386,2021-07-14 11:06:00,-191.0,19454,2021-07-14 12:14:00,-18.0,19454,2021-07-14 12:14:00,-18.0,19491,2021-07-14 12:51:00,-190.0
122,19491,2021-07-14 12:51:00,-190.0,19527,2021-07-14 13:27:00,-190.0,19527,2021-07-14 13:27:00,-190.0,19594,2021-07-14 14:34:00,-18.0,19594,2021-07-14 14:34:00,-18.0,19631,2021-07-14 15:11:00,-190.0
123,19631,2021-07-14 15:11:00,-190.0,19662,2021-07-14 15:42:00,-190.0,19662,2021-07-14 15:42:00,-190.0,19729,2021-07-14 16:49:00,-18.0,19729,2021-07-14 16:49:00,-18.0,19766,2021-07-14 17:26:00,-190.0
124,19766,2021-07-14 17:26:00,-190.0,19807,2021-07-14 18:07:00,-189.0,19807,2021-07-14 18:07:00,-189.0,19874,2021-07-14 19:14:00,-18.0,19874,2021-07-14 19:14:00,-18.0,19911,2021-07-14 19:51:00,-190.0
125,19911,2021-07-14 19:51:00,-190.0,19957,2021-07-14 20:37:00,-191.0,19957,2021-07-14 20:37:00,-191.0,20027,2021-07-14 21:47:00,-12.0,20027,2021-07-14 21:47:00,-12.0,20122,2021-07-14 23:22:00,-190.0
126,20122,2021-07-14 23:22:00,-190.0,20182,2021-07-15 00:22:00,-190.0,20182,2021-07-15 00:22:00,-190.0,20249,2021-07-15 01:29:00,-18.0,20249,2021-07-15 01:29:00,-18.0,20286,2021-07-15 02:06:00,-190.0
127,20286,2021-07-15 02:06:00,-190.0,20317,2021-07-15 02:37:00,-190.0,20317,2021-07-15 02:37:00,-190.0,20384,2021-07-15 03:44:00,-18.0,20384,2021-07-15 03:44:00,-18.0,20421,2021-07-15 04:21:00,-190.0
128,20421,2021-07-15 04:21:00,-190.0,20447,2021-07-15 04:47:00,-190.0,20447,2021-07-15 04:47:00,-190.0,20514,2021-07-15 05:54:00,-18.0,20514,2021-07-15 05:54:00,-18.0,20551,2021-07-15 06:31:00,-190.0
129,20551,2021-07-15 06:31:00,-190.0,20597,2021-07-15 07:17:00,-190.0,20597,2021-07-15 07:17:00,-190.0,20667,2021-07-15 08:27:00,-11.0,20667,2021-07-15 08:27:00,-11.0,20762,2021-07-15 10:02:00,-191.0
130,20762,2021-07-15 10:02:00,-191.0,20827,2021-07-15 11:07:00,-191.0,20827,2021-07-15 11:07:00,-191.0,20894,2021-07-15 12:14:00,-18.0,20894,2021-07-15 12:14:00,-18.0,20931,2021-07-15 12:51:00,-190.0
131,20931,2021-07-15 12:51:00,-190.0,20967,2021-07-15 13:27:00,-190.0,20967,2021-07-15 13:27:00,-190.0,21034,2021-07-15 14:34:00,-18.0,21034,2021-07-15 14:34:00,-18.0,21071,2021-07-15 15:11:00,-190.0
132,21071,2021-07-15 15:11:00,-190.0,21102,2021-07-15 15:42:00,-190.0,21102,2021-07-15 15:42:00,-190.0,21169,2021-07-15 16:49:00,-18.0,21169,2021-07-15 16:49:00,-18.0,21206,2021-07-15 17:26:00,-190.0
133,21206,2021-07-15 17:26:00,-190.0,21247,2021-07-15 18:07:00,-189.0,21247,2021-07-15 18:07:00,-189.0,21314,2021-07-15 19:14:00,-18.0,21314,2021-07-15 19:14:00,-18.0,21351,2021-07-15 19:51:00,-190.0
134,21351,2021-07-15 19:51:00,-190.0,21397,2021-07-15 20:37:00,-190.0,21397,2021-07-15 20:37:00,-190.0,21467,2021-07-15 21:47:00,-11.0,21467,2021-07-15 21:47:00,-11.0,21562,2021-07-15 23:22:00,-191.0
135,21562,2021-07-15 23:22:00,-191.0,21622,2021-07-16 00:22:00,-191.0,21622,2021-07-16 00:22:00,-191.0,21689,2021-07-16 01:29:00,-18.0,21689,2021-07-16 01:29:00,-18.0,21726,2021-07-16 02:06:00,-190.0
136,21726,2021-07-16 02:06:00,-190.0,21757,2021-07-16 02:37:00,-190.0,21757,2021-07-16 02:37:00,-190.0,21824,2021-07-16 03:44:00,-18.0,21824,2021-07-16 03:44:00,-18.0,21861,2021-07-16 04:21:00,-190.0
137,21861,2021-07-16 04:21:00,-190.0,21887,2021-07-16 04:47:00,-190.0,21887,2021-07-16 04:47:00,-190.0,21954,2021-07-16 05:54:00,-18.0,21954,2021-07-16 05:54:00,-18.0,21991,2021-07-16 06:31:00,-190.0
138,21991,2021-07-16 06:31:00,-190.0,22037,2021-07-16 07:17:00,-190.0,22037,2021-07-16 07:17:00,-190.0,22107,2021-07-16 08:27:00,-10.0,22107,2021-07-16 08:27:00,-10.0,22202,2021-07-16 10:02:00,-192.0
139,22202,2021-07-16 10:02:00,-192.0,22267,2021-07-16 11:07:00,-191.0,22267,2021-07-16 11:07:00,-191.0,22334,2021-07-16 12:14:00,-18.0,22334,2021-07-16 12:14:00,-18.0,22371,2021-07-16 12:51:00,-190.0
140,22371,2021-07-16 12:51:00,-190.0,22407,2021-07-16 13:27:00,-190.0,22407,2021-07-16 13:27:00,-190.0,22474,2021-07-16 14:34:00,-18.0,22474,2021-07-16 14:34:00,-18.0,22511,2021-07-16 15:11:00,-190.0
141,22511,2021-07-16 15:11:00,-190.0,22542,2021-07-16 15:42:00,-189.0,22542,2021-07-16 15:42:00,-189.0,22609,2021-07-16 16:49:00,-18.0,22609,2021-07-16 16:49:00,-18.0,22646,2021-07-16 17:26:00,-190.0
142,22646,2021-07-16 17:26:00,-190.0,22687,2021-07-16 18:07:00,-189.0,22687,2021-07-16 18:07:00,-189.0,22754,2021-07-16 19:14:00,-17.0,22754,2021-07-16 19:14:00,-17.0,22791,2021-07-16 19:51:00,-189.0
143,22791,2021-07-16 19:51:00,-189.0,22837,2021-07-16 20:37:00,-190.0,22837,2021-07-16 20:37:00,-190.0,22907,2021-07-16 21:47:00,-11.0,22907,2021-07-16 21:47:00,-11.0,23002,2021-07-16 23:22:00,-191.0
144,23002,2021-07-16 23:22:00,-191.0,23062,2021-07-17 00:22:00,-191.0,23062,2021-07-17 00:22:00,-191.0,23129,2021-07-17 01:29:00,-19.0,23129,2021-07-17 01:29:00,-19.0,23166,2021-07-17 02:06:00,-189.0
145,23166,2021-07-17 02:06:00,-189.0,23197,2021-07-17 02:37:00,-190.0,23197,2021-07-17 02:37:00,-190.0,23264,2021-07-17 03:44:00,-18.0,23264,2021-07-17 03:44:00,-18.0,23301,2021-07-17 04:21:00,-190.0
146,23301,2021-07-17 04:21:00,-190.0,23327,2021-07-17 04:47:00,-190.0,23327,2021-07-17 04:47:00,-190.0,23394,2021-07-17 05:54:00,-18.0,23394,2021-07-17 05:54:00,-18.0,23431,2021-07-17 06:31:00,-190.0
147,23431,2021-07-17 06:31:00,-190.0,23477,2021-07-17 07:17:00,-190.0,23477,2021-07-17 07:17:00,-190.0,23547,2021-07-17 08:27:00,-11.0,23547,2021-07-17 08:27:00,-11.0,23642,2021-07-17 10:02:00,-190.0
148,23642,2021-07-17 10:02:00,-190.0,23707,2021-07-17 11:07:00,-190.0,23707,2021-07-17 11:07:00,-190.0,23774,2021-07-17 12:14:00,-19.0,23774,2021-07-17 12:14:00,-19.0,23811,2021-07-17 12:51:00,-190.0
149,23811,2021-07-17 12:51:00,-190.0,23847,2021-07-17 13:27:00,-190.0,23847,2021-07-17 13:27:00,-190.0,23914,2021-07-17 14:34:00,-18.0,23914,2021-07-17 14:34:00,-18.0,23951,2021-07-17 15:11:00,-190.0
150,23951,2021-07-17 15:11:00,-190.0,23982,2021-07-17 15:42:00,-190.0,23982,2021-07-17 15:42:00,-190.0,24049,2021-07-17 16:49:00,-18.0,24049,2021-07-17 16:49:00,-18.0,24086,2021-07-17 17:26:00,-190.0
151,24086,2021-07-17 17:26:00,-190.0,24127,2021-07-17 18:07:00,-190.0,24127,2021-07-17 18:07:00,-190.0,24194,2021-07-17 19:14:00,-19.0,24194,2021-07-17 19:14:00,-19.0,24231,2021-07-17 19:51:00,-190.0
152,24231,2021-07-17 19:51:00,-190.0,24277,2021-07-17 20:37:00,-190.0,24277,2021-07-17 20:37:00,-190.0,24347,2021-07-17 21:47:00,-11.0,24347,2021-07-17 21:47:00,-11.0,24442,2021-07-17 23:22:00,-191.0
153,24442,2021-07-17 23:22:00,-191.0,24502,2021-07-18 00:22:00,-191.0,24502,2021-07-18 00:22:00,-191.0,24569,2021-07-18 01:29:00,-19.0,24569,2021-07-18 01:29:00,-19.0,24607,2021-07-18 02:07:00,-191.0
154,24607,2021-07-18 02:07:00,-191.0,24637,2021-07-18 02:37:00,-191.0,24637,2021-07-18 02:37:00,-191.0,24704,2021-07-18 03:44:00,-19.0,24704,2021-07-18 03:44:00,-19.0,24741,2021-07-18 04:21:00,-190.0
155,24741,2021-07-18 04:21:00,-190.0,24767,2021-07-18 04:47:00,-190.0,24767,2021-07-18 04:47:00,-190.0,24834,2021-07-18 05:54:00,-19.0,24834,2021-07-18 05:54:00,-19.0,24871,2021-07-18 06:31:00,-190.0
156,24871,2021-07-18 06:31:00,-190.0,24917,2021-07-18 07:17:00,-190.0,24917,2021-07-18 07:17:00,-190.0,24987,2021-07-18 08:27:00,-12.0,24987,2021-07-18 08:27:00,-12.0,25082,2021-07-18 10:02:00,-191.0
157,25082,2021-07-18 10:02:00,-191.0,25147,2021-07-18 11:07:00,-191.0,25147,2021-07-18 11:07:00,-191.0,25214,2021-07-18 12:14:00,-19.0,25214,2021-07-18 12:14:00,-19.0,25252,2021-07-18 12:52:00,-190.0
158,25252,2021-07-18 12:52:00,-190.0,25287,2021-07-18 13:27:00,-190.0,25287,2021-07-18 13:27:00,-190.0,25354,2021-07-18 14:34:00,-19.0,25354,2021-07-18 14:34:00,-19.0,25391,2021-07-18 15:11:00,-189.0
159,25391,2021-07-18 15:11:00,-189.0,25422,2021-07-18 15:42:00,-190.0,25422,2021-07-18 15:42:00,-190.0,25489,2021-07-18 16:49:00,-18.0,25489,2021-07-18 16:49:00,-18.0,25526,2021-07-18 17:26:00,-190.0
160,25526,2021-07-18 17:26:00,-190.0,25567,2021-07-18 18:07:00,-190.0,25567,2021-07-18 18:07:00,-190.0,25634,2021-07-18 19:14:00,-19.0,25634,2021-07-18 19:14:00,-19.0,25672,2021-07-18 19:52:00,-191.0
161,25672,2021-07-18 19:52:00,-191.0,25717,2021-07-18 20:37:00,-191.0,25717,2021-07-18 20:37:00,-191.0,25787,2021-07-18 21:47:00,-12.0,25787,2021-07-18 21:47:00,-12.0,25883,2021-07-18 23:23:00,-192.0
162,25883,2021-07-18 23:23:00,-192.0,25942,2021-07-19 00:22:00,-192.0,25942,2021-07-19 00:22:00,-192.0,26010,2021-07-19 01:30:00,-17.0,26010,2021-07-19 01:30:00,-17.0,26047,2021-07-19 02:07:00,-191.0
163,26047,2021-07-19 02:07:00,-191.0,26077,2021-07-19 02:37:00,-191.0,26077,2021-07-19 02:37:00,-191.0,26144,2021-07-19 03:44:00,-19.0,26144,2021-07-19 03:44:00,-19.0,26182,2021-07-19 04:22:00,-191.0
164,26182,2021-07-19 04:22:00,-191.0,26207,2021-07-19 04:47:00,-191.0,26207,2021-07-19 04:47:00,-191.0,26274,2021-07-19 05:54:00,-19.0,26274,2021-07-19 05:54:00,-19.0,26312,2021-07-19 06:32:00,-191.0
165,26312,2021-07-19 06:32:00,-191.0,26357,2021-07-19 07:17:00,-191.0,26357,2021-07-19 07:17:00,-191.0,26427,2021-07-19 08:27:00,-12.0,26427,2021-07-19 08:27:00,-12.0,26523,2021-07-19 10:03:00,-191.0
166,26523,2021-07-19 10:03:00,-191.0,26587,2021-07-19 11:07:00,-190.0,26587,2021-07-19 11:07:00,-190.0,26654,2021-07-19 12:14:00,-19.0,26654,2021-07-19 12:14:00,-19.0,26692,2021-07-19 12:52:00,-191.0
167,26692,2021-07-19 12:52:00,-191.0,26727,2021-07-19 13:27:00,-191.0,26727,2021-07-19 13:27:00,-191.0,26794,2021-07-19 14:34:00,-18.0,26794,2021-07-19 14:34:00,-18.0,26831,2021-07-19 15:11:00,-189.0
168,26831,2021-07-19 15:11:00,-189.0,26862,2021-07-19 15:42:00,-190.0,26862,2021-07-19 15:42:00,-190.0,26929,2021-07-19 16:49:00,-19.0,26929,2021-07-19 16:49:00,-19.0,26967,2021-07-19 17:27:00,-191.0
169,26967,2021-07-19 17:27:00,-191.0,27007,2021-07-19 18:07:00,-191.0,27007,2021-07-19 18:07:00,-191.0,27074,2021-07-19 19:14:00,-19.0,27074,2021-07-19 19:14:00,-19.0,27112,2021-07-19 19:52:00,-191.0
170,27112,2021-07-19 19:52:00,-191.0,27157,2021-07-19 20:37:00,-192.0,27157,2021-07-19 20:37:00,-192.0,27228,2021-07-19 21:48:00,-10.0,27228,2021-07-19 21:48:00,-10.0,27323,2021-07-19 23:23:00,-192.0
171,27323,2021-07-19 23:23:00,-192.0,27382,2021-07-20 00:22:00,-192.0,27382,2021-07-20 00:22:00,-192.0,27450,2021-07-20 01:30:00,-18.0,27450,2021-07-20 01:30:00,-18.0,27487,2021-07-20 02:07:00,-191.0
172,27487,2021-07-20 02:07:00,-191.0,27517,2021-07-20 02:37:00,-192.0,27517,2021-07-20 02:37:00,-192.0,27585,2021-07-20 03:45:00,-17.0,27585,2021-07-20 03:45:00,-17.0,27622,2021-07-20 04:22:00,-191.0
173,27622,2021-07-20 04:22:00,-191.0,27647,2021-07-20 04:47:00,-191.0,27647,2021-07-20 04:47:00,-191.0,27714,2021-07-20 05:54:00,-19.0,27714,2021-07-20 05:54:00,-19.0,27752,2021-07-20 06:32:00,-191.0
174,27752,2021-07-20 06:32:00,-191.0,27797,2021-07-20 07:17:00,-191.0,27797,2021-07-20 07:17:00,-191.0,27867,2021-07-20 08:27:00,-11.0,27867,2021-07-20 08:27:00,-11.0,27963,2021-07-20 10:03:00,-192.0
175,27963,2021-07-20 10:03:00,-192.0,28027,2021-07-20 11:07:00,-191.0,28027,2021-07-20 11:07:00,-191.0,28094,2021-07-20 12:14:00,-19.0,28094,2021-07-20 12:14:00,-19.0,28132,2021-07-20 12:52:00,-191.0
176,28132,2021-07-20 12:52:00,-191.0,28167,2021-07-20 13:27:00,-191.0,28167,2021-07-20 13:27:00,-191.0,28235,2021-07-20 14:35:00,-17.0,28235,2021-07-20 14:35:00,-17.0,28272,2021-07-20 15:12:00,-191.0
177,28272,2021-07-20 15:12:00,-191.0,28302,2021-07-20 15:42:00,-191.0,28302,2021-07-20 15:42:00,-191.0,28369,2021-07-20 16:49:00,-19.0,28369,2021-07-20 16:49:00,-19.0,28406,2021-07-20 17:26:00,-190.0
178,28406,2021-07-20 17:26:00,-190.0,28447,2021-07-20 18:07:00,-191.0,28447,2021-07-20 18:07:00,-191.0,28515,2021-07-20 19:15:00,-17.0,28515,2021-07-20 19:15:00,-17.0,28552,2021-07-20 19:52:00,-191.0
179,28552,2021-07-20 19:52:00,-191.0,28597,2021-07-20 20:37:00,-192.0,28597,2021-07-20 20:37:00,-192.0,28667,2021-07-20 21:47:00,-12.0,28667,2021-07-20 21:47:00,-12.0,28763,2021-07-20 23:23:00,-192.0
180,28763,2021-07-20 23:23:00,-192.0,28822,2021-07-21 00:22:00,-192.0,28822,2021-07-21 00:22:00,-192.0,28890,2021-07-21 01:30:00,-18.0,28890,2021-07-21 01:30:00,-18.0,28927,2021-07-21 02:07:00,-192.0
181,28927,2021-07-21 02:07:00,-192.0,28957,2021-07-21 02:37:00,-192.0,28957,2021-07-21 02:37:00,-192.0,29025,2021-07-21 03:45:00,-17.0,29025,2021-07-21 03:45:00,-17.0,29062,2021-07-21 04:22:00,-191.0
182,29062,2021-07-21 04:22:00,-191.0,29087,2021-07-21 04:47:00,-192.0,29087,2021-07-21 04:47:00,-192.0,29155,2021-07-21 05:55:00,-17.0,29155,2021-07-21 05:55:00,-17.0,29192,2021-07-21 06:32:00,-191.0
183,29192,2021-07-21 06:32:00,-191.0,29237,2021-07-21 07:17:00,-191.0,29237,2021-07-21 07:17:00,-191.0,29307,2021-07-21 08:27:00,-11.0,29307,2021-07-21 08:27:00,-11.0,29402,2021-07-21 10:02:00,-191.0
184,29402,2021-07-21 10:02:00,-191.0,29466,2021-07-21 11:06:00,-192.0,29466,2021-07-21 11:06:00,-192.0,29534,2021-07-21 12:14:00,-19.0,29534,2021-07-21 12:14:00,-19.0,29571,2021-07-21 12:51:00,-189.0
185,29571,2021-07-21 12:51:00,-189.0,29607,2021-07-21 13:27:00,-189.0,29607,2021-07-21 13:27:00,-189.0,29674,2021-07-21 14:34:00,-18.0,29674,2021-07-21 14:34:00,-18.0,29711,2021-07-21 15:11:00,-190.0
186,29711,2021-07-21 15:11:00,-190.0,29742,2021-07-21 15:42:00,-190.0,29742,2021-07-21 15:42:00,-190.0,29809,2021-07-21 16:49:00,-19.0,29809,2021-07-21 16:49:00,-19.0,29847,2021-07-21 17:27:00,-191.0
187,29847,2021-07-21 17:27:00,-191.0,29887,2021-07-21 18:07:00,-191.0,29887,2021-07-21 18:07:00,-191.0,29954,2021-07-21 19:14:00,-19.0,29954,2021-07-21 19:14:00,-19.0,29992,2021-07-21 19:52:00,-191.0
188,29992,2021-07-21 19:52:00,-191.0,30037,2021-07-21 20:37:00,-191.0,30037,2021-07-21 20:37:00,-191.0,30107,2021-07-21 21:47:00,-12.0,30107,2021-07-21 21:47:00,-12.0,30203,2021-07-21 23:23:00,-191.0
189,30203,2021-07-21 23:23:00,-191.0,30262,2021-07-22 00:22:00,-191.0,30262,2021-07-22 00:22:00,-191.0,30329,2021-07-22 01:29:00,-19.0,30329,2021-07-22 01:29:00,-19.0,30367,2021-07-22 02:07:00,-192.0
190,30367,2021-07-22 02:07:00,-192.0,30397,2021-07-22 02:37:00,-191.0,30397,2021-07-22 02:37:00,-191.0,30465,2021-07-22 03:45:00,-17.0,30465,2021-07-22 03:45:00,-17.0,30502,2021-07-22 04:22:00,-192.0
191,30502,2021-07-22 04:22:00,-192.0,30527,2021-07-22 04:47:00,-192.0,30527,2021-07-22 04:47:00,-192.0,30595,2021-07-22 05:55:00,-17.0,30595,2021-07-22 05:55:00,-17.0,30632,2021-07-22 06:32:00,-191.0
192,30632,2021-07-22 06:32:00,-191.0,30677,2021-07-22 07:17:00,-191.0,30677,2021-07-22 07:17:00,-191.0,30747,2021-07-22 08:27:00,-11.0,30747,2021-07-22 08:27:00,-11.0,30842,2021-07-22 10:02:00,-190.0
193,30842,2021-07-22 10:02:00,-190.0,30907,2021-07-22 11:07:00,-191.0,30907,2021-07-22 11:07:00,-191.0,30974,2021-07-22 12:14:00,-19.0,30974,2021-07-22 12:14:00,-19.0,31011,2021-07-22 12:51:00,-189.0
194,31011,2021-07-22 12:51:00,-189.0,31047,2021-07-22 13:27:00,-190.0,31047,2021-07-22 13:27:00,-190.0,31114,2021-07-22 14:34:00,-17.0,31114,2021-07-22 14:34:00,-17.0,31151,2021-07-22 15:11:00,-189.0
195,31151,2021-07-22 15:11:00,-189.0,31182,2021-07-22 15:42:00,-190.0,31182,2021-07-22 15:42:00,-190.0,31249,2021-07-22 16:49:00,-18.0,31249,2021-07-22 16:49:00,-18.0,31286,2021-07-22 17:26:00,-190.0
196,31286,2021-07-22 17:26:00,-190.0,31327,2021-07-22 18:07:00,-191.0,31327,2021-07-22 18:07:00,-191.0,31394,2021-07-22 19:14:00,-19.0,31394,2021-07-22 19:14:00,-19.0,31432,2021-07-22 19:52:00,-191.0
197,31432,2021-07-22 19:52:00,-191.0,31477,2021-07-22 20:37:00,-191.0,31477,2021-07-22 20:37:00,-191.0,31547,2021-07-22 21:47:00,-11.0,31547,2021-07-22 21:47:00,-11.0,31642,2021-07-22 23:22:00,-190.0
198,31642,2021-07-22 23:22:00,-190.0,31702,2021-07-23 00:22:00,-190.0,31702,2021-07-23 00:22:00,-190.0,31769,2021-07-23 01:29:00,-18.0,31769,2021-07-23 01:29:00,-18.0,31806,2021-07-23 02:06:00,-190.0
199,31806,2021-07-23 02:06:00,-190.0,31837,2021-07-23 02:37:00,-190.0,31837,2021-07-23 02:37:00,-190.0,31904,2021-07-23 03:44:00,-19.0,31904,2021-07-23 03:44:00,-19.0,31942,2021-07-23 04:22:00,-191.0
200,31942,2021-07-23 04:22:00,-191.0,31967,2021-07-23 04:47:00,-191.0,31967,2021-07-23 04:47:00,-191.0,32035,2021-07-23 05:55:00,-17.0,32035,2021-07-23 05:55:00,-17.0,32072,2021-07-23 06:32:00,-191.0
201,32072,2021-07-23 06:32:00,-191.0,32117,2021-07-23 07:17:00,-191.0,32117,2021-07-23 07:17:00,-191.0,32187,2021-07-23 08:27:00,-11.0,32187,2021-07-23 08:27:00,-11.0,32282,2021-07-23 10:02:00,-190.0
202,32282,2021-07-23 10:02:00,-190.0,32347,2021-07-23 11:07:00,-191.0,32347,2021-07-23 11:07:00,-191.0,32414,2021-07-23 12:14:00,-19.0,32414,2021-07-23 12:14:00,-19.0,32451,2021-07-23 12:51:00,-189.0
203,32451,2021-07-23 12:51:00,-189.0,32487,2021-07-23 13:27:00,-190.0,32487,2021-07-23 13:27:00,-190.0,32553,2021-07-23 14:33:00,-19.0,32553,2021-07-23 14:33:00,-19.0,32590,2021-07-23 15:10:00,-188.0
204,32590,2021-07-23 15:10:00,-188.0,32622,2021-07-23 15:42:00,-189.0,32622,2021-07-23 15:42:00,-189.0,32689,2021-07-23 16:49:00,-18.0,32689,2021-07-23 16:49:00,-18.0,32726,2021-07-23 17:26:00,-190.0
205,32726,2021-07-23 17:26:00,-190.0,32767,2021-07-23 18:07:00,-190.0,32767,2021-07-23 18:07:00,-190.0,32834,2021-07-23 19:14:00,-19.0,32834,2021-07-23 19:14:00,-19.0,32872,2021-07-23 19:52:00,-191.0
206,32872,2021-07-23 19:52:00,-191.0,32917,2021-07-23 20:37:00,-191.0,32917,2021-07-23 20:37:00,-191.0,32987,2021-07-23 21:47:00,-11.0,32987,2021-07-23 21:47:00,-11.0,33082,2021-07-23 23:22:00,-190.0
207,33082,2021-07-23 23:22:00,-190.0,33142,2021-07-24 00:22:00,-190.0,33142,2021-07-24 00:22:00,-190.0,33209,2021-07-24 01:29:00,-18.0,33209,2021-07-24 01:29:00,-18.0,33246,2021-07-24 02:06:00,-189.0
208,33246,2021-07-24 02:06:00,-189.0,33277,2021-07-24 02:37:00,-190.0,33277,2021-07-24 02:37:00,-190.0,33344,2021-07-24 03:44:00,-18.0,33344,2021-07-24 03:44:00,-18.0,33381,2021-07-24 04:21:00,-190.0
209,33381,2021-07-24 04:21:00,-190.0,33407,2021-07-24 04:47:00,-191.0,33407,2021-07-24 04:47:00,-191.0,33474,2021-07-24 05:54:00,-19.0,33474,2021-07-24 05:54:00,-19.0,33512,2021-07-24 06:32:00,-191.0
210,33512,2021-07-24 06:32:00,-191.0,33557,2021-07-24 07:17:00,-191.0,33557,2021-07-24 07:17:00,-191.0,33627,2021-07-24 08:27:00,-11.0,33627,2021-07-24 08:27:00,-11.0,33722,2021-07-24 10:02:00,-191.0
211,33722,2021-07-24 10:02:00,-191.0,33787,2021-07-24 11:07:00,-191.0,33787,2021-07-24 11:07:00,-191.0,33855,2021-07-24 12:15:00,-18.0,33855,2021-07-24 12:15:00,-18.0,33892,2021-07-24 12:52:00,-191.0
212,33892,2021-07-24 12:52:00,-191.0,33927,2021-07-24 13:27:00,-192.0,33927,2021-07-24 13:27:00,-192.0,33994,2021-07-24 14:34:00,-18.0,33994,2021-07-24 14:34:00,-18.0,34031,2021-07-24 15:11:00,-189.0
213,34031,2021-07-24 15:11:00,-189.0,34062,2021-07-24 15:42:00,-189.0,34062,2021-07-24 15:42:00,-189.0,34128,2021-07-24 16:48:00,-20.0,34128,2021-07-24 16:48:00,-20.0,34165,2021-07-24 17:25:00,-188.0
214,34165,2021-07-24 17:25:00,-188.0,34207,2021-07-24 18:07:00,-190.0,34207,2021-07-24 18:07:00,-190.0,34274,2021-07-24 19:14:00,-18.0,34274,2021-07-24 19:14:00,-18.0,34311,2021-07-24 19:51:00,-191.0
215,34311,2021-07-24 19:51:00,-191.0,34357,2021-07-24 20:37:00,-191.0,34357,2021-07-24 20:37:00,-191.0,34427,2021-07-24 21:47:00,-11.0,34427,2021-07-24 21:47:00,-11.0,34522,2021-07-24 23:22:00,-190.0
216,34522,2021-07-24 23:22:00,-190.0,34582,2021-07-25 00:22:00,-190.0,34582,2021-07-25 00:22:00,-190.0,34649,2021-07-25 01:29:00,-18.0,34649,2021-07-25 01:29:00,-18.0,34686,2021-07-25 02:06:00,-190.0
217,34686,2021-07-25 02:06:00,-190.0,34717,2021-07-25 02:37:00,-190.0,34717,2021-07-25 02:37:00,-190.0,34784,2021-07-25 03:44:00,-18.0,34784,2021-07-25 03:44:00,-18.0,34821,2021-07-25 04:21:00,-190.0
