,profile_id,pressure,salinity,temperature,cdom,chla,doxy,nitrate,ph_in_situ_total,pressure_argoqc,salinity_argoqc,temperature_argoqc,cdom_argoqc,chla_argoqc,doxy_argoqc,nitrate_argoqc,ph_in_situ_total_argoqc,lat,lon,date
8740,4903499_022,732.26001,34.273998,4.408,1.232094,0.0304,12.886932,,7.3067,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8741,4903499_022,734.26001,34.275002,4.403,1.232094,0.02945,12.873029,,7.3069,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8742,4903499_022,736.26001,34.276001,4.399,1.232094,0.03135,12.836055,,7.3073,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8743,4903499_022,738.26001,34.277,4.393,1.239175,0.0304,12.78734,,7.3079,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8744,4903499_022,740.26001,34.278999,4.388,1.232094,0.0323,12.757165,42.464996,7.308,1.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8745,4903499_022,742.26001,34.279999,4.384,1.232094,0.02945,12.724929,,7.308,1.0,1.0,1.0,3.0,4.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8746,4903499_022,744.26001,34.280998,4.381,1.239175,0.03705,12.697534,,7.308,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8747,4903499_022,746.26001,34.282001,4.374,1.253337,0.03325,12.665092,,7.3077,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8748,4903499_022,748.26001,34.283001,4.37,1.232094,0.0323,12.641507,,7.3077,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8749,4903499_022,750.26001,34.285,4.362,1.232094,0.0304,12.613081,,7.3077,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8750,4903499_022,752.26001,34.285,4.358,1.239175,0.0304,12.594028,,7.3079,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8751,4903499_022,754.26001,34.285999,4.355,1.239175,0.0304,12.578169,,7.3084,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8752,4903499_022,756.26001,34.286999,4.35,1.246256,0.0304,12.550053,,7.3088,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8753,4903499_022,758.26001,34.289001,4.343,1.232094,0.0304,12.508857,,7.3083,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8754,4903499_022,760.26001,34.292,4.337,1.246256,0.03135,12.473222,,7.3086,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8755,4903499_022,762.26001,34.293999,4.329,1.232094,0.0304,12.44768,,7.3089,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8756,4903499_022,764.26001,34.296001,4.324,1.232094,0.03135,12.441192,,7.3092,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8757,4903499_022,766.26001,34.297001,4.323,1.253337,0.0323,12.439441,,7.3092,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8758,4903499_022,768.26001,34.297001,4.322,1.253337,0.0304,12.412045,,7.3091,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8759,4903499_022,770.26001,34.298,4.319,1.225013,0.03135,12.415341,,7.3094,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8760,4903499_022,772.26001,34.299,4.314,1.253337,0.0323,12.411839,,7.3095,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8761,4903499_022,774.26001,34.299,4.309,1.246256,0.0304,12.389799,,7.3095,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8762,4903499_022,776.26001,34.299999,4.305,1.239175,0.0323,12.355504,,7.3099,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8763,4903499_022,778.26001,34.301998,4.303,1.239175,0.03135,12.313484,,7.3103,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8764,4903499_022,780.26001,34.303001,4.299,1.239175,0.0304,12.304317,,7.3103,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8765,4903499_022,782.26001,34.304001,4.296,1.232094,0.02945,12.27579,,7.3099,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8766,4903499_022,784.26001,34.304001,4.293,1.253337,0.0323,12.24479,,7.31,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8767,4903499_022,786.26001,34.305,4.288,1.232094,0.03135,12.219866,,7.3096,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8768,4903499_022,788.26001,34.306999,4.282,1.239175,0.0304,12.212245,,7.3099,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8769,4903499_022,790.26001,34.306999,4.275,1.246256,0.03135,12.208949,,7.3097,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8770,4903499_022,792.26001,34.308998,4.267,1.232094,0.0304,12.203491,,7.3101,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8771,4903499_022,794.26001,34.310001,4.264,1.253337,0.0304,12.198341,,7.3105,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8772,4903499_022,796.26001,34.310001,4.262,1.239175,0.0323,12.207301,42.896778,7.3106,1.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8773,4903499_022,798.26001,34.310001,4.258,1.246256,0.0342,12.218424,,7.3096,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8774,4903499_022,800.26001,34.310001,4.255,1.239175,0.03135,12.212966,,7.3097,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8775,4903499_022,802.26001,34.311001,4.251,1.253337,0.0304,12.201121,,7.3096,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8776,4903499_022,804.26001,34.311001,4.245,1.260418,0.03135,12.208125,,7.3092,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8777,4903499_022,806.26001,34.312,4.237,1.239175,0.0323,12.204829,,7.3091,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8778,4903499_022,808.26001,34.312,4.225,1.232094,0.02945,12.179906,,7.3099,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8779,4903499_022,810.26001,34.313999,4.221,1.246256,0.03135,12.125939,,7.3104,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8780,4903499_022,812.26001,34.317001,4.228,1.246256,0.03325,12.087317,,7.3112,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8781,4903499_022,814.26001,34.318001,4.232,1.253337,0.02945,12.085155,,7.3108,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8782,4903499_022,816.26001,34.319,4.232,1.239175,0.03135,12.061261,,7.3104,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8783,4903499_022,818.26001,34.32,4.23,1.253337,0.03135,12.050241,,7.3104,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8784,4903499_022,820.26001,34.320999,4.226,1.246256,0.0304,12.06188,,7.3112,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8785,4903499_022,822.26001,34.323002,4.217,1.239175,0.03135,12.07156,,7.3121,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8786,4903499_022,824.26001,34.324001,4.214,1.239175,0.03135,12.078152,,7.311,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8787,4903499_022,826.26001,34.324001,4.212,1.246256,0.0323,12.073105,42.725655,7.3115,1.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8788,4903499_022,828.26001,34.324001,4.209,1.253337,0.03135,12.075062,,7.3115,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8789,4903499_022,830.26001,34.326,4.204,1.246256,0.0323,12.075062,,7.3112,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8790,4903499_022,832.26001,34.326,4.202,1.253337,0.0304,12.078976,,7.3121,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8791,4903499_022,834.26001,34.327,4.2,1.239175,0.0304,12.082684,,7.3122,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8792,4903499_022,836.26001,34.327,4.198,1.253337,0.0323,12.081242,,7.3119,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8793,4903499_022,838.26001,34.327999,4.197,1.239175,0.0323,12.074959,,7.3117,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8794,4903499_022,840.26001,34.327999,4.197,1.239175,0.02945,12.084331,,7.3122,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8795,4903499_022,842.26001,34.327999,4.197,1.246256,0.03135,12.088451,,7.3125,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8796,4903499_022,844.26001,34.328999,4.191,1.232094,0.02945,12.088347,,7.3121,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8797,4903499_022,846.26001,34.330002,4.186,1.239175,0.0304,12.100294,,7.312,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8798,4903499_022,848.26001,34.331001,4.183,1.239175,0.03135,12.102869,,7.3112,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8799,4903499_022,850.26001,34.332001,4.179,1.253337,0.03135,12.115537,,7.3115,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8800,4903499_022,852.26001,34.334,4.168,1.267499,0.0304,12.128719,,7.3119,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8801,4903499_022,854.26001,34.334999,4.157,1.253337,0.03325,12.118833,,7.3124,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8802,4903499_022,856.26001,34.334999,4.139,1.239175,0.0323,12.120996,,7.312,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8803,4903499_022,858.26001,34.335999,4.129,1.239175,0.02945,12.127792,,7.3118,1.0,1.0,1.0,3.0,4.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8804,4903499_022,860.26001,34.338001,4.131,1.253337,0.03325,12.122437,,7.3128,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8805,4903499_022,862.26001,34.338001,4.112,1.253337,0.03135,12.08464,,7.3125,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8806,4903499_022,864.26001,34.337002,4.086,1.253337,0.0304,12.073208,,7.3119,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8807,4903499_022,866.26001,34.337002,4.075,1.260418,0.02945,12.072178,,7.3124,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8808,4903499_022,868.26001,34.339001,4.067,1.260418,0.02945,12.095557,,7.3127,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8809,4903499_022,870.26001,34.341,4.063,1.260418,0.03135,12.142211,,7.3129,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8810,4903499_022,872.26001,34.342999,4.073,1.246256,0.0323,12.150554,,7.3134,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8811,4903499_022,874.26001,34.344002,4.076,1.260418,0.0323,12.154777,,7.3131,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8812,4903499_022,876.26001,34.345001,4.069,1.260418,0.03325,12.145611,,7.3125,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8813,4903499_022,878.26001,34.345001,4.065,1.253337,0.0323,12.144066,,7.3123,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8814,4903499_022,880.26001,34.345001,4.063,1.246256,0.03135,12.150348,,7.3126,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8815,4903499_022,882.26001,34.346001,4.065,1.253337,0.02945,12.151687,,7.3128,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8816,4903499_022,884.26001,34.347,4.061,1.253337,0.03135,12.126453,,7.3132,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8817,4903499_022,886.26001,34.347,4.048,1.260418,0.0304,12.101324,,7.3128,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8818,4903499_022,888.26001,34.347,4.037,1.246256,0.0304,12.104414,43.024906,7.3126,1.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8819,4903499_022,890.26001,34.347,4.028,1.246256,0.0304,12.105856,,7.312,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8820,4903499_022,892.26001,34.348,4.023,1.246256,0.03135,12.157146,,7.3122,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8821,4903499_022,894.26001,34.349998,4.027,1.253337,0.0323,12.189278,,7.3123,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8822,4903499_022,896.26001,34.351002,4.028,1.260418,0.0323,12.237992,,7.3135,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8823,4903499_022,898.26001,34.353001,4.03,1.246256,0.0304,12.263534,,7.3141,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8824,4903499_022,900.26001,34.354,4.028,1.246256,0.0304,12.297315,,7.3135,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8825,4903499_022,902.26001,34.355,4.027,1.253337,0.0304,12.305244,,7.3137,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8826,4903499_022,904.26001,34.356998,4.015,1.232094,0.03325,12.30442,,7.3145,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8827,4903499_022,906.26001,34.356998,4.003,1.253337,0.0304,12.324813,,7.3147,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8828,4903499_022,908.26001,34.356998,4.004,1.253337,0.0323,12.360962,,7.3149,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8829,4903499_022,910.26001,34.359001,4.005,1.246256,0.0304,12.381869,,7.315,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8830,4903499_022,912.26001,34.359001,4.0,1.246256,0.0323,12.403703,,7.3153,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8831,4903499_022,914.26001,34.360001,3.99,1.260418,0.03325,12.486301,,7.315,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8832,4903499_022,916.26001,34.362999,3.99,1.253337,0.03135,12.562616,,7.3168,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8833,4903499_022,918.26001,34.365002,3.992,1.253337,0.0323,12.602473,,7.3177,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8834,4903499_022,920.26001,34.365002,3.989,1.253337,0.02945,12.653248,,7.3175,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8835,4903499_022,922.26001,34.367001,3.984,1.253337,0.03135,12.706699,,7.3187,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8836,4903499_022,924.26001,34.368999,3.978,1.253337,0.0285,12.73255,,7.3184,1.0,1.0,1.0,3.0,4.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8837,4903499_022,926.26001,34.368999,3.971,1.253337,0.0323,12.729461,,7.3181,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8838,4903499_022,928.26001,34.369999,3.955,1.253337,0.03135,12.739759,,7.3179,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8839,4903499_022,930.26001,34.370998,3.944,1.239175,0.0304,12.773335,,7.3199,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8840,4903499_022,932.26001,34.372002,3.94,1.260418,0.03135,12.80351,,7.3194,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8841,4903499_022,934.26001,34.373001,3.941,1.253337,0.03135,12.832863,,7.32,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8842,4903499_022,936.26001,34.373001,3.94,1.267499,0.0304,12.866334,,7.3202,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8843,4903499_022,938.26001,34.374001,3.935,1.253337,0.03135,12.857889,,7.3199,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8844,4903499_022,940.26001,34.374001,3.921,1.253337,0.0304,12.865819,42.842667,7.3212,1.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8845,4903499_022,942.26001,34.375,3.908,1.253337,0.0304,12.893111,,7.3214,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8846,4903499_022,944.26001,34.375,3.906,1.253337,0.03325,12.976534,,7.3219,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8847,4903499_022,946.26001,34.376999,3.91,1.253337,0.02945,13.04667,,7.3219,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8848,4903499_022,948.26001,34.379002,3.904,1.260418,0.02945,13.093324,,7.3201,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8849,4903499_022,950.26001,34.379002,3.901,1.253337,0.03135,13.150896,,7.3192,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8850,4903499_022,952.26001,34.381001,3.895,1.253337,0.0323,13.189723,,7.3194,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8851,4903499_022,954.26001,34.382,3.89,1.267499,0.0323,13.229786,,7.3233,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8852,4903499_022,956.26001,34.382999,3.879,1.267499,0.03325,13.274071,,7.3254,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8853,4903499_022,958.26001,34.383999,3.868,1.260418,0.0323,13.335351,,7.3245,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8854,4903499_022,960.26001,34.384998,3.866,1.253337,0.03135,13.375413,,7.3235,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8855,4903499_022,962.26001,34.387001,3.854,1.267499,0.0304,13.399925,,7.3218,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8856,4903499_022,964.26001,34.387001,3.85,1.260418,0.03135,13.404457,,7.3252,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8857,4903499_022,966.26001,34.387001,3.847,1.253337,0.0304,13.431131,,7.3274,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8858,4903499_022,968.26001,34.387001,3.843,1.260418,0.03135,13.450906,,7.3267,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8859,4903499_022,970.26001,34.388,3.833,1.260418,0.03135,13.482832,,7.3289,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8860,4903499_022,972.26001,34.389,3.823,1.267499,0.0304,13.532886,,7.3215,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8861,4903499_022,974.26001,34.389999,3.813,1.260418,0.02945,13.570683,,7.3213,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8862,4903499_022,976.26001,34.390999,3.804,1.260418,0.02945,13.599418,,7.3211,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8863,4903499_022,978.26001,34.391998,3.793,1.260418,0.03135,13.662549,,7.3213,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8864,4903499_022,980.26001,34.391998,3.788,1.260418,0.03135,13.743603,,7.3212,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8865,4903499_022,982.26001,34.394001,3.786,1.253337,0.0342,13.835058,,7.3214,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8866,4903499_022,984.26001,34.396,3.779,1.267499,0.0323,13.885523,,7.3209,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8867,4903499_022,986.26001,34.396,3.774,1.267499,0.0323,13.924042,,7.32,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8868,4903499_022,988.26001,34.396999,3.767,1.253337,0.0323,13.949068,,7.3176,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8869,4903499_022,990.26001,34.396999,3.754,1.260418,0.03135,13.999739,,7.3101,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8870,4903499_022,992.26001,34.397999,3.747,1.27458,0.0304,14.048968,,7.3322,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8871,4903499_022,994.26001,34.398998,3.744,1.260418,0.0304,14.096344,,7.331,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8872,4903499_022,996.26001,34.398998,3.739,1.253337,0.03325,14.187284,43.112213,7.3325,1.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8873,4903499_022,998.26001,34.401001,3.734,1.246256,0.03135,14.251859,,7.3341,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8874,4903499_022,1000.26001,34.402,3.73,1.260418,0.02945,14.331058,,7.3328,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8875,4903499_022,1004.26001,34.403999,3.728,1.260418,0.0304,14.415922,,7.3232,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
8876,4903499_022,1008.26001,34.404999,3.719,1.253337,0.03325,14.415406,,7.3207,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,45.2317,-126.0045,2023-03-22T04:55:35.000Z
